,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
772,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
773,vomiting,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
774,vomiting,headache,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
775,vomiting,headache,nausea,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
776,vomiting,headache,nausea,spinning_movements,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
777,vomiting,headache,nausea,spinning_movements,loss_of_balance,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
778,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
779,vomiting,headache,nausea,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
780,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
781,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
782,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,,
783,skin_rash,blackheads,scurring,Acne,,,,,,,,,,,,,,
784,skin_rash,pus_filled_pimples,scurring,Acne,,,,,,,,,,,,,,
785,skin_rash,pus_filled_pimples,blackheads,Acne,,,,,,,,,,,,,,
786,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
787,skin_rash,pus_filled_pimples,blackheads,Acne,,,,,,,,,,,,,,
788,skin_rash,pus_filled_pimples,scurring,Acne,,,,,,,,,,,,,,
789,skin_rash,blackheads,scurring,Acne,,,,,,,,,,,,,,
790,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
791,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
792,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
793,burning_micturition,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
794,burning_micturition,bladder_discomfort,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
795,burning_micturition,bladder_discomfort,foul_smell_of urine,Urinary tract infection,,,,,,,,,,,,,,
796,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
797,burning_micturition,bladder_discomfort,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
798,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
799,burning_micturition,bladder_discomfort,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,,
800,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
801,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
802,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,,
803,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,,
804,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,,
805,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,,
806,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,Psoriasis,,,,,,,,,,,,
807,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,Psoriasis,,,,,,,,,,,,
808,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
809,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
810,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
811,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
812,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
813,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
814,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
815,skin_rash,high_fever,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
816,skin_rash,high_fever,blister,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
817,skin_rash,high_fever,blister,red_sore_around_nose,Impetigo,,,,,,,,,,,,,
818,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
819,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,,
820,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
821,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
822,itching,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
823,itching,skin_rash,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
824,itching,skin_rash,nodal_skin_eruptions,Fungal infection,,,,,,,,,,,,,,
825,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
826,itching,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
827,itching,skin_rash,dischromic _patches,Fungal infection,,,,,,,,,,,,,,
828,itching,skin_rash,nodal_skin_eruptions,Fungal infection,,,,,,,,,,,,,,
829,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
830,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
831,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,,
832,continuous_sneezing,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,,
833,continuous_sneezing,shivering,watering_from_eyes,Allergy,,,,,,,,,,,,,,
834,continuous_sneezing,shivering,chills,Allergy,,,,,,,,,,,,,,
835,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,,
836,continuous_sneezing,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,,
837,continuous_sneezing,shivering,watering_from_eyes,Allergy,,,,,,,,,,,,,,
838,continuous_sneezing,shivering,chills,Allergy,,,,,,,,,,,,,,
839,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
840,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
841,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,,
842,stomach_pain,acidity,vomiting,cough,chest_pain,GERD,,,,,,,,,,,,
843,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,GERD,,,,,,,,,,,,
844,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,GERD,,,,,,,,,,,,
845,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,GERD,,,,,,,,,,,,
846,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,,
847,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,,
848,stomach_pain,acidity,vomiting,cough,chest_pain,GERD,,,,,,,,,,,,
849,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,GERD,,,,,,,,,,,,
850,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
851,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
852,itching,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
853,itching,vomiting,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
854,itching,vomiting,yellowish_skin,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
855,itching,vomiting,yellowish_skin,nausea,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
856,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,,
857,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,Chronic cholestasis,,,,,,,,,,,
858,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
859,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
860,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
861,itching,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
862,itching,skin_rash,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
863,itching,skin_rash,stomach_pain,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
864,itching,skin_rash,stomach_pain,burning_micturition,Drug Reaction,,,,,,,,,,,,,
865,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
866,itching,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
867,itching,skin_rash,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
868,itching,skin_rash,stomach_pain,spotting_ urination,Drug Reaction,,,,,,,,,,,,,
869,itching,skin_rash,stomach_pain,burning_micturition,Drug Reaction,,,,,,,,,,,,,
870,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
871,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
872,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
873,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
874,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
875,vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
876,vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching,Peptic ulcer diseae,,,,,,,,,,,,
877,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,Peptic ulcer diseae,,,,,,,,,,,,
878,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
879,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
880,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
881,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,,
882,muscle_wasting,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,,
883,muscle_wasting,patches_in_throat,extra_marital_contacts,AIDS,,,,,,,,,,,,,,
884,muscle_wasting,patches_in_throat,high_fever,AIDS,,,,,,,,,,,,,,
885,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
886,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
887,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,,
888,muscle_wasting,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,,
889,muscle_wasting,patches_in_throat,high_fever,AIDS,,,,,,,,,,,,,,
890,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
891,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
892,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
893,fatigue,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
894,fatigue,weight_loss,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
895,fatigue,weight_loss,restlessness,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
896,fatigue,weight_loss,restlessness,lethargy,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
897,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
898,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,,
899,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,increased_appetite,polyuria,Diabetes ,,,,,,,,
900,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
901,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
902,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
903,vomiting,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
904,vomiting,sunken_eyes,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
905,vomiting,sunken_eyes,dehydration,Gastroenteritis,,,,,,,,,,,,,,
906,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
907,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
908,vomiting,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
909,vomiting,sunken_eyes,diarrhoea,Gastroenteritis,,,,,,,,,,,,,,
910,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
911,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
912,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
913,fatigue,cough,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
914,fatigue,cough,high_fever,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
915,fatigue,cough,high_fever,breathlessness,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
916,fatigue,cough,high_fever,breathlessness,family_history,Bronchial Asthma,,,,,,,,,,,,
917,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
918,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
919,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,,
920,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
921,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
922,headache,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
923,headache,chest_pain,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
924,headache,chest_pain,dizziness,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
925,headache,chest_pain,dizziness,loss_of_balance,Hypertension ,,,,,,,,,,,,,
926,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
927,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
928,headache,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
929,headache,chest_pain,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,,
930,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
931,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
932,acidity,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
933,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
934,acidity,indigestion,headache,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
935,acidity,indigestion,headache,blurred_and_distorted_vision,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
936,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,depression,irritability,visual_disturbances,Migraine,,,,,,,,,
937,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,irritability,visual_disturbances,Migraine,,,,,,,,,
938,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,visual_disturbances,Migraine,,,,,,,,,
939,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,Migraine,,,,,,,,,
940,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
941,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
942,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
943,back_pain,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
944,back_pain,weakness_in_limbs,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
945,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
946,back_pain,weakness_in_limbs,neck_pain,dizziness,Cervical spondylosis,,,,,,,,,,,,,
947,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
948,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
949,back_pain,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,,
950,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
951,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
952,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
953,vomiting,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
954,vomiting,headache,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
955,vomiting,headache,weakness_of_one_body_side,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
956,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
957,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
958,vomiting,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
959,vomiting,headache,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,,
960,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
961,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
962,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
963,itching,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
964,itching,vomiting,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
965,itching,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
966,itching,vomiting,fatigue,weight_loss,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
967,itching,vomiting,fatigue,weight_loss,high_fever,dark_urine,abdominal_pain,Jaundice,,,,,,,,,,
968,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,abdominal_pain,Jaundice,,,,,,,,,,
969,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,Jaundice,,,,,,,,,,
970,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,Malaria,,,,,,,,,,
971,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
